EventIndex,caseID,event time:timestamp,event concept:name,eventID ,case Spend area text,case Company,case Document Type,case Sub spend area text,case Purchasing Document,case Purch. Doc. Category name,case Vendor,case Item Type,case Item Category,case Spend classification text,case Source,case Name,case GR-Based Inv. Verif.,case Item,case concept:name,case Goods Receipt,event User,event org:resource,event Cumulative net worth (EUR)
19552,4507000440 10,2018-05-25 14:20:00,Record Service Entry Sheet,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19553,4507000440 10,2018-05-25 14:20:00,Record Service Entry Sheet,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19559,4507000440 10,2018-05-25 14:21:00,Record Goods Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_110,user_110,529589
19556,4507000440 10,2018-05-25 14:21:00,Record Service Entry Sheet,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19557,4507000440 10,2018-05-25 14:21:00,Record Service Entry Sheet,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19560,4507000440 10,2018-05-25 14:21:00,Record Service Entry Sheet,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19555,4507000440 10,2018-05-25 14:21:00,Record Goods Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_110,user_110,529589
19558,4507000440 10,2018-05-25 14:21:00,Record Goods Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_110,user_110,529589
19562,4507000440 10,2018-05-25 14:22:00,Record Goods Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_110,user_110,529589
19561,4507000440 10,2018-05-25 14:22:00,Record Service Entry Sheet,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19564,4507000440 10,2018-05-25 23:59:00,Vendor creates debit memo,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19563,4507000440 10,2018-05-25 23:59:00,Vendor creates invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19565,4507000440 10,2018-05-28 16:09:00,Record Invoice Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_013,user_013,529589
19566,4507000440 10,2018-05-28 16:20:00,Record Invoice Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_013,user_013,529589
19567,4507000440 10,2018-05-28 23:59:00,Vendor creates invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19568,4507000440 10,2018-05-29 10:25:00,Record Invoice Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_013,user_013,529589
19569,4507000440 10,2018-05-29 17:38:00,Record Invoice Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_001,user_001,529589
19570,4507000440 10,2018-05-29 23:59:00,Vendor creates invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19571,4507000440 10,2018-05-30 23:59:00,Vendor creates invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19572,4507000440 10,2018-05-31 12:33:00,Clear Invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_002,user_002,529589
19573,4507000440 10,2018-05-31 13:05:00,Record Invoice Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_013,user_013,529589
19574,4507000440 10,2018-05-31 23:59:00,Vendor creates invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19273,4507000440 10,2018-06-02 23:59:00,Vendor creates invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19343,4507000440 10,2018-06-03 23:59:00,Vendor creates invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19442,4507000440 10,2018-06-04 23:59:00,Vendor creates invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19577,4507000440 10,2018-06-06 23:59:00,Vendor creates invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19728,4507000440 10,2018-06-08 23:59:00,Vendor creates invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19814,4507000440 10,2018-06-09 14:09:00,Clear Invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_002,user_002,529589
19813,4507000440 10,2018-06-09 14:09:00,Clear Invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_002,user_002,529589
19587,4507000440 10,2018-06-13 23:59:00,Vendor creates invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19588,4507000440 10,2018-06-14 15:02:00,Clear Invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_002,user_002,529589
19589,4507000440 10,2018-06-14 15:02:00,Clear Invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_002,user_002,529589
19590,4507000440 10,2018-06-14 23:59:00,Vendor creates invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19591,4507000440 10,2018-06-17 17:35:00,Record Service Entry Sheet,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19592,4507000440 10,2018-06-17 17:35:00,Record Goods Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_110,user_110,529589
19594,4507000440 10,2018-06-17 17:39:00,Record Goods Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_110,user_110,529589
19593,4507000440 10,2018-06-17 17:39:00,Record Service Entry Sheet,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19596,4507000440 10,2018-06-17 17:46:00,Record Service Entry Sheet,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19595,4507000440 10,2018-06-17 17:46:00,Record Goods Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_110,user_110,529589
19597,4507000440 10,2018-06-17 17:49:00,Record Goods Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_110,user_110,529589
19598,4507000440 10,2018-06-17 17:49:00,Record Service Entry Sheet,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19599,4507000440 10,2018-06-17 17:51:00,Record Goods Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_110,user_110,529589
19600,4507000440 10,2018-06-17 17:51:00,Record Service Entry Sheet,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19601,4507000440 10,2018-06-17 23:59:00,Vendor creates invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19602,4507000440 10,2018-06-18 12:12:00,Record Invoice Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_013,user_013,529589
19603,4507000440 10,2018-06-18 13:30:00,Record Invoice Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_013,user_013,529589
19604,4507000440 10,2018-06-18 13:35:00,Record Invoice Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_013,user_013,529589
19605,4507000440 10,2018-06-18 13:42:00,Record Invoice Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_013,user_013,529589
19606,4507000440 10,2018-06-18 14:47:00,Record Invoice Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_012,user_012,529589
19607,4507000440 10,2018-06-18 14:59:00,Record Invoice Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_012,user_012,529589
19608,4507000440 10,2018-06-18 16:40:00,Record Invoice Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_012,user_012,529589
19609,4507000440 10,2018-06-18 23:59:00,Vendor creates invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19610,4507000440 10,2018-06-20 23:59:00,Vendor creates invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19612,4507000440 10,2018-06-21 12:43:00,Clear Invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_002,user_002,529589
19611,4507000440 10,2018-06-21 12:43:00,Clear Invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_002,user_002,529589
19613,4507000440 10,2018-06-21 23:59:00,Vendor creates invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19614,4507000440 10,2018-06-22 23:59:00,Vendor creates invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19616,4507000440 10,2018-06-26 21:08:00,Record Goods Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_110,user_110,529589
19615,4507000440 10,2018-06-26 21:08:00,Record Service Entry Sheet,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19618,4507000440 10,2018-06-26 21:11:00,Record Goods Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_110,user_110,529589
19617,4507000440 10,2018-06-26 21:11:00,Record Service Entry Sheet,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19620,4507000440 10,2018-06-26 21:16:00,Record Service Entry Sheet,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19619,4507000440 10,2018-06-26 21:16:00,Record Goods Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_110,user_110,529589
19624,4507000440 10,2018-06-26 21:46:00,Record Goods Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_110,user_110,529589
19623,4507000440 10,2018-06-26 21:46:00,Record Goods Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_110,user_110,529589
19621,4507000440 10,2018-06-26 21:46:00,Record Service Entry Sheet,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19622,4507000440 10,2018-06-26 21:46:00,Record Service Entry Sheet,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19625,4507000440 10,2018-06-26 21:47:00,Record Goods Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_110,user_110,529589
19626,4507000440 10,2018-06-26 21:47:00,Record Service Entry Sheet,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19628,4507000440 10,2018-06-26 21:48:00,Record Service Entry Sheet,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19627,4507000440 10,2018-06-26 21:48:00,Record Goods Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_110,user_110,529589
19629,4507000440 10,2018-06-26 21:49:00,Record Goods Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_110,user_110,529589
19630,4507000440 10,2018-06-26 21:49:00,Record Goods Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_110,user_110,529589
19631,4507000440 10,2018-06-26 21:49:00,Record Service Entry Sheet,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19632,4507000440 10,2018-06-26 21:49:00,Record Service Entry Sheet,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19633,4507000440 10,2018-06-26 21:49:00,Record Service Entry Sheet,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19634,4507000440 10,2018-06-26 21:49:00,Record Goods Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_110,user_110,529589
19635,4507000440 10,2018-06-26 21:50:00,Record Goods Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_110,user_110,529589
19636,4507000440 10,2018-06-26 21:50:00,Record Service Entry Sheet,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19637,4507000440 10,2018-06-26 21:51:00,Record Service Entry Sheet,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19638,4507000440 10,2018-06-26 21:51:00,Record Goods Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_110,user_110,529589
19639,4507000440 10,2018-06-26 23:59:00,Vendor creates invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19640,4507000440 10,2018-06-27 13:15:00,Record Invoice Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_012,user_012,529589
19641,4507000440 10,2018-06-28 11:51:00,Record Invoice Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_013,user_013,1059179
19642,4507000440 10,2018-06-28 13:57:00,Record Invoice Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_013,user_013,529589
19643,4507000440 10,2018-06-28 14:06:00,Clear Invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_002,user_002,529589
19644,4507000440 10,2018-06-28 23:59:00,Vendor creates invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19274,4507000440 10,2018-07-02 23:59:00,Vendor creates invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19344,4507000440 10,2018-07-03 23:59:00,Vendor creates invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,NONE,NONE,529589
19578,4507000440 10,2018-07-06 13:13:00,Clear Invoice,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_002,user_002,529589
19668,4507000440 10,2018-07-13 10:22:00,Record Invoice Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_013,user_013,529589
19669,4507000440 10,2018-07-13 11:40:00,Record Invoice Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_013,user_013,529589
19670,4507000440 10,2018-07-13 11:45:00,Record Invoice Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_012,user_012,529589
19671,4507000440 10,2018-07-13 11:49:00,Record Invoice Receipt,4080000000000.0,Logistics,companyID_0000,Framework order,Road Packed,4507000440,Purchase order,vendorID_0207,Service,"3-way match, invoice after GR",NPR,sourceSystemID_0000,vendor_0203,True,10,4507000440_00010,True,user_012,user_012,1059179
